reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7c65f9b9-1a52-4f0e-9abd-a9fccb7f1b7d,양갱이,https://play-lh.googleusercontent.com/a-/ALV-UjVl6tu-euKAyOF9Bm0MFo9m4Gn1YHLE-y28E-pWgofhJwFlP7v_6w,최악. 앱이 죽으면 풀고 있던 문제도 사라지는 쓰레기 같은 어플은 도대체 뭔가요? 탭 s7+ 이고 여태까지 단 한번도 앱이 백그라운드에서 죽은 적이 없는데 얘만 유독 죽네요 최적화좀 똑바로 하세요 돈 벌 궁리만 하지 말고 ㅋㅋㅋ,1,1,2.1.16,2022-03-27 14:25:11,,,2.1.16
a0a168e6-f673-4fb3-b88d-566b160fa276,친구배,https://play-lh.googleusercontent.com/a-/ALV-UjXoQuNthZfGXXHsEkTg2zXlJoO0moF7EyzCbpm0pFFihobg9UnH,돈이 충분해도 기프티콘을 구매할 수 없습니다,2,0,3.0.11,2025-02-20 04:20:14,"안녕하세요 콴다 운영팀입니다.
먼저 소중한 시간을 내어 리뷰를 남겨 주셔서 감사합니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다😓 남겨주신 내용에 대해 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 1:1 문의하기를 통해 문의를 남겨 주시면 빠르게 확인 후 답변 드리겠습니다. 저희 콴다 서비스를 찾아 주셔서 감사합니다🧡",2025-02-20 15:21:37,3.0.11
21f7ffe9-3bb5-4395-824f-23e0df4b5cee,율무래기,https://play-lh.googleusercontent.com/a-/ALV-UjXSWiVAQDVzvGuB4TkfoGvM-g42s62JJXsMS1s744hDsLhN6VY,왜 대학을 눌렀더니 단과대가 안 뜨나요? 사용설명이라도 미리 써주셨으면 합니다,1,0,3.0.11,2025-02-13 01:14:24,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2025-02-13 10:12:23,3.0.11
47a39bd3-e020-4405-86cc-8c6abcfbe759,귀요미,https://play-lh.googleusercontent.com/a-/ALV-UjWUC9APRug9H8AEqi20KmjhyBeMv6_576fV2LPh4QFnjFafEal9,경북대 자율전공학부도 넣어주시면 감사하겠습니다... 학부가 없어서 가입이 불가능해요,4,0,3.0.11,2025-02-12 03:13:54,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2025-02-12 13:25:43,3.0.11
d260f3c7-038e-4814-8b6a-a51f0c50cbb4,시러,https://play-lh.googleusercontent.com/a-/ALV-UjUg-1gHT-qnp-84WlJv1LkVDGv7V3VGHntT2W1MNh11s4tir7BX,회원가입하려고 대학교 선택했는데 단과대가 다 있는게 아니라서 회원가입을 못하네요. 왜 그런건가요?,3,0,3.0.11,2025-02-01 22:52:33,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2025-02-02 10:50:47,3.0.11
34a93942-7364-4141-a20c-ba2ca74a085c,안성욱,https://play-lh.googleusercontent.com/a-/ALV-UjV3RC4CvSBWhnqa768OjLcRQ4yRCf_X43vjCCzUDI2QauhIDie6,관리자들 일을 쳐 안하네요 가입승인 안한지 이틀째인데 그럼 1일내 된다고 말을 쳐 하지 말던가 일 안하면 월급 주지 마세요,1,0,3.0.11,2025-02-01 14:46:27,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 먼저 선생님 인증 신청의 경우 영업일 기준 1일 이내 결과 확인이 가능합니다. 다만, 주말 및 공휴일, 신청 선생님 수에 따라 지연될 수 있는 점 양해 부탁드립니다. 또한, 리뷰에서는 문의주신 계정을 파악하지 못해 정확한 해결을 제공해 드리기 어렵습니다. 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 해당 정보 확인 후 신속하게 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-02 10:49:20,3.0.11
421c96d1-93ca-4857-9fba-7120a01c40be,이승규,https://play-lh.googleusercontent.com/a/ACg8ocJZnCJCSIKoLiXeSJQZlKUXdmSrT7uBIP2DNHDXQdJYH13daw=mo,요즘 질문량이 많이 적네요. 코인 소멸 기한을 늘리는게 낫지 않을까 생각합니다,5,1,3.0.11,2025-02-01 00:09:58,"안녕하세요 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
만약 관련하여 상세한 확인이 필요하실 경우, 언제든지 앱 내 [문의하기] 로 전달 주시면 빠르게 확인 후 회신 드리겠습니다!
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2025-02-01 14:41:07,3.0.11
5db2a5d7-42b2-4f49-a6fb-a95efa440800,*•,https://play-lh.googleusercontent.com/a-/ALV-UjXmhTDHGNBSIgT0n0kSx7k3KniY5Xh8fID07aJ63kmBnygA4UmP,안녕하세요... 혹시 선생님 인증은 언제쯤 되나요... ㅠㅠ 2~3일 지난 것 같은데 인증이 거절된 것도 아니고 승인된 것도 아니고 계속 인증정보 창만 떠있어요......,3,0,,2024-12-21 07:30:37,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다. 더욱 더 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 빠르고 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2024-12-21 12:47:58,
64a503a0-1621-4239-9e2c-5a78e653987d,주원,https://play-lh.googleusercontent.com/a-/ALV-UjVFqVJCd3TGFqt7L4PuDGwlYzvJiLp0G7nCCklnYJjQGF8asnc,"문제점 1 : 지나치게 어려운 문제들만 학생들이 올리는 경우가 많습니다. 문제점 2: 학생 신고 기능이 잘 작동되고 있는 것 같지 않습니다. 문제점 3: 문제 풀이 시간이 10분인데 시간이 너무 짧은 것 같습니다. 문제점 4: 다른 어플들에 비해서 보상이 적은 것 같아요. 개선 방안: 결국 콴다란 어플을 학생들과 선생님들이 많이 사용하기 위해서는 이용자 증가, 선생님의 질이 향상되어야 합니다. 하지만 악순환에 빠져 있는 것 같아요. 큐브(메가)에 비해 선생님 수준은 낮고(학생입장), 문제는 어렵고 문제 풀이 보상도 적습니다.(선생님입장). 제가 대학교 1학년때부터 이 어플을 봤는데 개선된 점이 없는 것 같아요 ㅠㅠ 수요과 공급 둘 중에 하나를 획기적으로 바꾸지 않는 한 쇠퇴할 것이 뻔해 보입니다. 선생님 수준을 올리고 보상을 늘리거나 학생들이 이용하는 단가를 낮춰 문제 수를 늘리기, 쉬운 문제 유입. 두 카드 중 하나를 해야 할 것 같아요",3,7,3.0.11,2024-11-30 22:15:42,"안녕하세요 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
만약 관련하여 상세한 확인이 필요하실 경우, 언제든지 앱 내 [문의하기] 로 전달 주시면 빠르게 확인 후 회신 드리겠습니다!
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2024-12-03 17:33:14,3.0.11
51d85dc1-4370-4843-ade9-1d5f4abf41ca,차윤지,https://play-lh.googleusercontent.com/a/ACg8ocKys9HUH8UY33ZfOTeJUKtX-xOqrph7qylZgTQSzpjgWKSxaA=mo,개념을 아예 모르는 학생이 3천 몇 코인에 유전 문제 여러개 올려놓고 개념이랑 풀이방법 설명해달라 하더군요. 실컷 해줬더니 설명 제대로 안 읽고 새 날라가는 소리 해서 다시 설명해줬더니 별점 4점 주네요. 문제당 코인 규정+기본 개념은 숙지하고 올리는지 학생 선에서 먼저 확인한 뒤 선생쪽으로 넘겨주면 좋겠네요. 모 어플과 너무 차이가 나는 수준이라 떠납니다. 좋은 방향으로 규정 업데이트가 되길 바라겠습니다.,2,0,3.0.11,2024-11-22 11:08:47,"안녕하세요 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
만약 관련하여 상세한 확인이 필요하실 경우, 언제든지 앱 내 [문의하기] 로 전달 주시면 빠르게 확인 후 회신 드리겠습니다!
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2024-11-24 11:59:09,3.0.11
5788884c-e73e-4021-9172-e4782478e482,dongmin kim,https://play-lh.googleusercontent.com/a-/ALV-UjWeSnA2072jqXo-e7mr-GMdVKI5RJFQ-W_9foDw_oWuqEw-stmh,"맞는 풀이인 것 같은데 오답 신고를 하는 경우가 많아 의욕이 떨어지는 것 같습니다. 물론 선생님이 틀릴 수 있지만요. 오답으로 신고시 해당 문제의 답을 강제로 첨부하게 하여 선생님께 보여주면 좋겠습니다. 선생님이 틀리면 선생님 나름대로 배우는거고, 학생들이 잘못 이해한 부분이 있다면 더 설명할 수 있을 거 같아요. 좋은 앱이고 취지도 좋으나 이부분이 아쉽습니다.",3,1,3.0.11,2024-11-20 12:30:02,"안녕하세요 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
만약 관련하여 상세한 확인이 필요하실 경우, 언제든지 앱 내 [문의하기] 로 전달 주시면 빠르게 확인 후 회신 드리겠습니다!
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2024-11-20 19:20:32,3.0.11
f4ccb4ce-9f18-479a-93eb-01f240fb73be,세록한,https://play-lh.googleusercontent.com/a/ACg8ocLGzehXYK-VJe_WfqG-nYYA-QVR4qLXW7DxuFH5GvBLDFU-9Ng=mo,아주대추가해라,1,0,,2024-10-16 18:19:15,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-10-16 18:56:06,
d355eb42-841f-46c2-9046-5cd65ec3db18,Wounsuk Rhee,https://play-lh.googleusercontent.com/a-/ALV-UjXeX9RFa72EjZkIGzWVrDgVifurbeXWUq0ZMUDZvMETudZZcEmt,"최저시급에 한참 못 미칠 정도로 열정페이고, 일부 몰상식한 학생들에게 쌍욕과 비하발언 들어가면서까지 할 이유는 없다고 생각함. 선생님들 이런거 할 시간에 차라리 자기계발 하세요. 그게 돈 버는 길입니다.",1,1,3.0.09,2024-09-26 21:57:39,"안녕하세요, 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2024-09-27 13:27:33,3.0.09
8e5f92c6-fc5f-46f6-8224-e28cffcebcd3,ᄆᄋᄀᄀᄋᄒ,https://play-lh.googleusercontent.com/a-/ALV-UjVAIhdsqbdtUHjmzuGYxeWkJRUGBCBKCtSKKa1zfruEdMf6cTvi,처음 가입할 때 대학교 이름 적는 칸에 저희 학교 이름을 쳐도 안 나오는데 그럼 이 앱 사용할 수가 없는 건가요?,1,0,3.0.09,2024-09-07 13:48:58,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-09-09 18:46:23,3.0.09
5e3f9eac-96c9-4499-95cf-79784ed63be3,잠탱이,https://play-lh.googleusercontent.com/a-/ALV-UjVyuSjCdlIXm_ow7gy0jbEXJNBSi9iDuPakeLw-2MKukeDoeFhZ,전반적으로 괜찮습니다. 핸드폰이문제인지 재질문할 경우 알림이 안와서 수시로 방에 들어가보게 됩니다. 더 문제인 부분은 수시로 들어가보는 도중에 재질문이 와있는데 재질문이 온 시간이 이미 20~30분 정도가 지나있는 경우도 다반사였습니다. 알림문제가 있는것같은데 해결해주세요,4,1,3.0.06,2024-06-29 05:26:16,"안녕하세요 콴다 팀 입니다. 소중한 리뷰 감사합니다. 이용 중 불편함을 겪으신 점 죄송합니다😢 번거로우시겠지만 오류가 있을 경우 네트워크 등 이용 환경을 확인 부탁드립니다. 만약 동일한 문제가 지속될 경우, 앱 내 문의하기를 통해 문의 부탁드립니다. 최대한 빠르게 확인하도록 하겠습니다! 감사합니다. 콴다 팀 드림",2024-07-01 18:50:50,3.0.06
8e4b51cc-e102-4f3e-854a-49a25ff72ccd,kim,https://play-lh.googleusercontent.com/a/ACg8ocLuCqyiu5aFhOlBg_bJpSaZMyDsEtNOIrnxuK_DVyzwOseDgg=mo,몇년 전 사용했었는데 아직도 개선이 안된것 같네 ㅋㅋㅋ 돈줄인 학생만 챙기는 시스템은 바꿀 생각을 안하네 이거 말고 큐브 쓰셈 다들,1,1,,2024-06-20 17:17:58,"안녕하세요. 콴다 팀입니다. 소중한 리뷰 감사드립니다. 멤버십 및 코인 구매에 필요한 금액이 부담스러울 수 있는 점 저희도 잘 이해하고 있습니다. 그래서 회원님들을 위한 이벤트(친구 초대하고 코인 받기, 미션 참여 등)도 진행하고 있는데 홍보가 부족했던 것 같아요. 앞으로 더 다양한 이벤트와 서비스를 제공할 수 있도록 노력하겠습니다. 지켜봐주세요!💪 다른 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2024-06-21 07:07:01,
4269955b-905e-499b-b783-2a8027589cf4,최민석,https://play-lh.googleusercontent.com/a-/ALV-UjWafNQ17LF2wgkdadxsKAmDdyVfdawlLEaTQGX_hwZFw02Ez-zGLg,"담당자님, 앱 내 [문의하기]에 문의하라고 복붙성 답변 남기면 신고 넣겠습니다. 리뷰 첫 줄로 시선을 끈 점 죄송합니다만 결론은 이렇습니다. ""학생 답변 마감 후에 교사도 학생에게 신고 넣을 수 있게 해주십시오."" 2개월 동안 사용한 입장으로서 본 가장 큰 앱의 문제점은 학생들의 이유없는 별점 테러입니다. 교사 입장에서 최선의 답을 내놓았는데도 합리적인 이유 없이 별점을 깎거나 신고를 하고 사라지는 학생들이 많습니다. 자기밖에 모르는 행동을 하는 학생들 때문에 답변이 마감되면 교사는 신고도 못합니다. 이런 불합리한 시스템 때문에 학생들의 질문에도 답해주려는 의지가 꺾입니다. 답변 마감 후에도 신고를 넣을 수 있게 해주십시오.",2,1,3.0.06,2024-05-14 09:50:44,"안녕하세요 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
다만, 선생님의 답변이 완료된 상태에서 학생의 평가 전이라면 신고가 가능한 점 참고 부탁드립니다.
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2024-05-16 16:36:27,3.0.06
eab4826d-58ed-431e-b300-14c5c016cbe2,Kevin LEE,https://play-lh.googleusercontent.com/a-/ALV-UjWyF08pizMU4FtysD19LqQ4ACOD3TGF-FJe7BnrDujkBHG-8WPf,기프티콘 부족하면 바로 충전해준다는데 충전된 모습을 본적이 없네요. 코인 사용기간은 왜 있는건지 참... 기프티콘 뜰때까지 기다리다가 코인 날라갔네요. 다신 안합니다,1,0,,2024-04-16 01:55:46,"안녕하세요 콴다 팀 입니다.
먼저 콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2024-04-16 17:21:42,
cb1b7a3f-30b4-484f-b226-b6fc14317e1c,최인희,https://play-lh.googleusercontent.com/a-/ALV-UjWXIE5JJwg62dqcLDtTHiQZ6FN1lCw3MNUlaGtKPjfD9K5pyFPy,문제가 안올라와요 풀고싶은데..,3,0,3.0.05,2024-03-09 23:24:43,"안녕하세요 콴다 팀 입니다. 먼저 소중한 의견을 전달주시어 감사합니다.
콴다에서는 선생님들께 더 많은 서비스를 제공하기 위해 노력하고 있습니다.
현재 전달주신 피드백 또한 귀담아 듣겠습니다.
콴다에 많은 관심과 애정을 보내주시어 감사합니다. 콴다 팀 드림",2024-03-12 15:15:50,3.0.05
0a11a499-a422-4383-89a8-be0ec30636fd,초록,https://play-lh.googleusercontent.com/a-/ALV-UjVNRAbUqUFvxaZg9vwA4oH12w5zR5azBaxmUzCC3nGq2S4WDEQblQ,홍대는 왜 문과밖에 없죠? 공대가 문과대보다 입결도 더 높은데...;;,1,0,3.0.05,2024-03-08 23:16:09,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-03-12 15:14:16,3.0.05
f9e1b70d-1f8c-4b23-b274-b01b7326fe72,m m,https://play-lh.googleusercontent.com/a-/ALV-UjW6ne46MIphtmE1x5k7tzCWd-ShFkdZCUrtoQM1AzDrAwaChtN9,숙대는 선택 가능한 과가 몇 개 없길래 뭔가 했더니 리뷰에 답글 달아주신 거 보니까 자기들이 자체 줄세우기 해서 입결 높은 상위 몇 개 대학 몇 개 학과만 가입이 가능하게 하나보네요ㅎ 학생들이 많이 쓰는 앱이던데 이런 앱에서 앞장서서 학벌 주의 조장하는 건 진짜 실망스럽고 씁쓸합니다. 애초에 저희 학교가 입구컷당할 학교라고 생각해본 적도 없지만 대학 이름 떠나서 수학 하나는 자신 있는 사람인데... 기분 더러워서라도 제가 꼭 이 악물고 성공해야겠습니다.,1,0,3.0.05,2024-02-25 15:50:06,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-02-26 14:41:22,3.0.05
6aa65838-4802-4ced-ab66-fe6edc2fbe77,우연,https://play-lh.googleusercontent.com/a/ACg8ocJZ-HCNrY5gF-urJclfCHyp8ipgSpkwVdFX4PZwF4xfJIoVkQ=mo,서울대 첨단융합학부가 아직 선택지에 없어서 튜터활동을 못하고 있어요.. 빠른 시일 내에 생기기를 바랍니다,3,0,3.0.05,2024-02-24 21:26:15,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-02-26 14:39:41,3.0.05
765fcc46-4e4f-4d99-a8cd-06c8e3bb6bdd,장재원,https://play-lh.googleusercontent.com/a/ACg8ocKboNPr-pEx7amfAjOlGKMOE1ueeIZc43o2G9wdGrYMkNA9iQ=mo,재밌습니다.,5,1,3.0.05,2024-02-23 19:40:36,"안녕하세요 콴다 팀입니다.
저희 콴다 앱에 대한 소중한 리뷰를 남겨주셔서 감사 드립니다. 평가에 걸맞는 앱이 될 수 있도록 더욱 더 노력하고 발전하는 콴다가 되겠습니다 :)
사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2024-02-26 14:38:44,3.0.05
679b7b2e-f07f-41ab-ab30-b57695f5408f,곽윤서,https://play-lh.googleusercontent.com/a/ACg8ocLHdHYTs2fChHaoao8vNOuVi4qXAgLlMjPzLpWtYXTPynoofOI=mo,대학에 서울과학기술대학교가 없네요...,1,0,3.0.05,2024-02-05 02:21:59,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-02-05 13:22:53,3.0.05
7f45085a-a7c4-4145-a599-603406370664,ᄋᄋ,https://play-lh.googleusercontent.com/a-/ALV-UjWH2qGYTE8UINhjJY9L_CQoZmsw-AKTx87eQ1f9E5b56cgfnWQ,경북대보다 단국대가 더 높은데 치예랑 의예만 되는게 이상하네요,1,0,,2024-02-02 23:39:10,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-02-05 12:38:50,
08f4b8ec-56b0-464e-9412-89896ead7f96,신태근,https://play-lh.googleusercontent.com/a/ACg8ocIkUhKlQhV2Xl1V-Q6021ZcDyRkVFcLCswuP9PrlD9FbcjhJg=mo,건국대 건축학부가 선택사항에 존재하지 않습니다. 추가 부탁 드립니다,1,0,3.0.05,2024-01-28 10:40:25,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-01-29 09:34:33,3.0.05
d8bb174e-bc54-45cf-abe4-079ee7c3da5b,김무빈,https://play-lh.googleusercontent.com/a/ACg8ocL7DWok1pds1TN5hJqrvsJ7wcNXYVUGeXmmcsp-56O34z_4DA=mo,이거 답변을 했는데 읽고 답변완료를 안하면 어떻게되는건가요? 나중에 알아서 처리 되는건거요?,5,0,3.0.05,2024-01-22 15:58:41,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 문의주신 계정을 파악하지 못해 정확한 해결을 제공해 드리기 어렵습니다. 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 해당 정보 확인 후 신속하게 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2024-01-22 17:33:50,3.0.05
13388f35-259c-48f1-8977-b7db5654fe23,누굴까,https://play-lh.googleusercontent.com/a/ACg8ocLxWUcKt-JcWcIDFlHNXwtpnBydCJLEn8rrAcPBbDV-UaYJzw=mo,"1년 전에도 저희 학교가 없어서 추가해 달라고 문의를 드렸는데, 여전히 안되어 있네요. 대학교를 자율적으로 입력해서 추가할 수 있게끔 해주셨음 좋겠습니다!",1,0,3.0.04,2024-01-10 17:38:50,"안녕하세요 콴다 팀 입니다.
학교/학과 정보를 입력하신 정보와 대조하여 승인 절차를 진행하고 있기 때문에, 현재 학교/학과 검색이 되지 않으신다면 가입이 불가능한 상태입니다.
전국의 수많은 대학교들에서 수요가 많은 것을 콴다 운영 팀도 인지하고 있으며, 지금은 그 기회가 부족하지만 앞으로 더 자주, 더 효율적으로 참여할 기회를 만들도록 노력하겠습니다.
빠른 시일 내에 꼭 좋은 인연으로 콴다와 함께하실 수 있기를 바랍니다.
감사합니다. 콴다 팀 드림",2024-01-11 15:06:17,3.0.04
