reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7d827543-fe82-4611-9193-c48ee944d25b,개잡이,https://play-lh.googleusercontent.com/a/ACg8ocIfxYnVd3l0tjtHGkEBiPf-zXOoZ6qDYpiiiJG_iYPWRCHLcw=mo,"안녕하세요. 콴다를 잘 사용하고 있는 학생입니다. 콴다를 사용하면서 불편한 점도 많았고 좋았던 점도 많았습니다. 좋았던 점은 모두가 아는 그냥 AI 앱 이다보니 신빙성도 있고, 또한 모르는 문제도 잘 가르쳐주어 좋았습니다. 내가 공부를 얼마나 했는지 알 수 있는 타이머와 다양한 영어 관련 문제가 있는 것도 좋았고요. 하지만 단점도 있었습니다. 타이머는 핸드폰이 꺼지면 멈췄고요.(항상 앱을 키고 있어야함.) 그리고 모르는 문제나 궁금한 점에 대해서 물어보는 시스템도 합쳐서 2번밖에 되지 않았습니다. 모르는 문제가 2개밖에 있는 것도 아닌데 그렇게 횟수 제한이 있는게 답답했습니다. 심지어 횟수를 늘리고 싶으면 유료 결제를 하라고 그러더라고요. 현질 유도가 심한 거 아닌가..? 라는 생각이 조금씩 들기 시작하네요. 그리고 아까 말했던 타이머는 항상 앱을 키고 있어야 하지만 그냥 아예 앱을 나가지 않고 화면에만 안 보이도록 하면 웹툰을 보는 그냥 흘러서.. 그건 좀 아쉽네요.",4,3,6.2.01,2025-02-06 12:50:25,안녕하세요 콴다 운영팀입니다. 먼저 소중한 시간을 내어 리뷰를 남겨주셔서 정말 감사합니다☺️ 콴다는 유저분들에게 더 편리하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더욱 발전된 서비스를 제공할 수 있도록 끊임없이 노력하고 개선해 나가겠습니다. 혹시 사용 중 불편한 점이나 개선 아이디어가 떠오르시면 언제든 앱 내 1:1 문의를 통해 알려주세요! 지속적인 관심과 격려 부탁드립니다. 감사합니다🧡,2025-02-19 15:54:40,6.2.01
c5a52f2b-69da-4d68-bd97-9d0bf6832b37,THISSHINE이윤기,https://play-lh.googleusercontent.com/a-/ALV-UjUsr10SXbnwIAnZr5WMvCSLCf2-q0-pCuIts12FViMg5f8z_YFf,도움을 많이 받았습니다,4,0,6.0.19,2025-02-06 05:02:40,"안녕하세요 콴다 팀입니다.
저희 콴다 앱에 대한 소중한 리뷰를 남겨주셔서 감사 드립니다. 콴다는 앉은 자리에서 앱 하나로 계산기, 풀이 검색, 문제 질문, 연습 문제 풀기, 영상 강의 시청까지 한 번에 하실 수 있는 멀티 공부 앱 입니다. 앞으로 더 다양하고 유익한 기능들을 제공할 수 있도록 노력하겠습니다! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-06 14:08:00,6.0.19
f910eb95-7160-42b3-a525-6cdf52182d9b,안홍범,https://play-lh.googleusercontent.com/a/ACg8ocJe-1kpwZNFqneLAYfVcqXc3w88ambUaHE0LWXjNXfLED8POQ=mo,따봉 👍,5,0,6.2.01,2025-02-06 00:11:37,"안녕하세요 콴다 팀입니다.
소중한 시간을 내어 콴다에 대한 정성스런 리뷰를 남겨주셔서 너무 감사합니다. 콴다는 학생분들에게 큰 도움이 될 수 있는 종합 교육 플랫폼이 되기 위해 오늘도 열심히 노력하고 있습니다. 학생 분들의 응원과 관심은 저희에게 큰 힘이 됩니다! 앞으로도 많이 기대해주시고 이용해주세요! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-06 14:07:36,6.2.01
7c39ff02-20f9-4194-b06d-2113410d0e8f,최재순,https://play-lh.googleusercontent.com/a/ACg8ocJGKmkIXgCivL67EdWy1rj_yv-Tivoesl1poTi7glDPeNYcZA=mo,이 앱은 인생 최고의 앱임.이건 10점,5,0,6.2.01,2025-02-05 23:41:51,"안녕하세요 콴다 팀입니다.
저희 콴다 앱에 대한 소중한 리뷰를 남겨주셔서 감사 드립니다. 평가에 걸맞는 앱이 될 수 있도록 더욱 더 노력하고 발전하는 콴다가 되겠습니다 :)
사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-06 14:07:21,6.2.01
ee63ce5f-01f5-4126-b42d-d3e705102a48,yuni iris,https://play-lh.googleusercontent.com/a/ACg8ocI8HbmsijXi2rlmbGxT6tA3cigpNugXT-Z4LmtzAW0Kbus9=mo,진짜 온갖 칭찬 다하고 싶지만 참겠습니다...,5,0,6.2.01,2025-02-05 20:56:27,"안녕하세요 콴다 팀입니다.
소중한 시간을 내어 콴다에 대한 정성스런 리뷰를 남겨주셔서 너무 감사합니다. 콴다는 학생분들에게 큰 도움이 될 수 있는 종합 교육 플랫폼이 되기 위해 오늘도 열심히 노력하고 있습니다. 학생 분들의 응원과 관심은 저희에게 큰 힘이 됩니다! 앞으로도 많이 기대해주시고 이용해주세요! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-06 14:06:59,6.2.01
d69ad507-b907-49d0-b756-bf7b864b736b,Jinyoung Kim,https://play-lh.googleusercontent.com/a/ACg8ocJr4n5XG1-1JyXqTdWhNXQDym9Ui6U9XBFXgHWhjPgq1WQE9w=mo,너무 잘 사용하고 있어요 감사합니다,5,0,6.2.01,2025-02-05 18:01:40,"안녕하세요 콴다 팀입니다.
저희 콴다 앱에 대한 소중한 리뷰를 남겨주셔서 감사 드립니다. 평가에 걸맞는 앱이 될 수 있도록 더욱 더 노력하고 발전하는 콴다가 되겠습니다 :)
사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-06 14:06:46,6.2.01
590e5a6f-f891-47d9-828c-b508bff1fa91,임영의 (임쌤),https://play-lh.googleusercontent.com/a-/ALV-UjVD5v3K3-BcAR9ZYfb8vACo1nDMQds8gFKuGU6pzBCjJb3OE_sN,콴다 이런거 쓰지말고 해법으로 오세용^^ 나 영의띠 50살 넘는데 쏘 큐티함 ㅋ,1,0,6.2.01,2025-02-05 16:44:08,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다.
이용 중 불편함을 겪으신 점 죄송합니다😢
콴다 이용 중 어려우신 사항이나 개선 사항등이 있으신 경우 앱 내 [문의하기]로 보내주세요.
참고하여 정성껏 답변 드리겠습니다. 더불어 항상 목소리에 귀 기울이는 콴다가 되도록 하겠습니다. 감사합니다. 콴다 팀 드림",2025-02-05 23:14:35,6.2.01
ed26ff60-70b7-418e-af56-30ac827411b2,성낙민,https://play-lh.googleusercontent.com/a-/ALV-UjVFcJ0HXWm59RFpeCtdjenfDSm1lWMAwN29Fvlq0afDhvkpPkA,아니 왜 질문 안돼,1,0,6.2.01,2025-02-05 15:29:37,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 문의주신 계정을 파악하지 못해 정확한 해결을 제공해 드리기 어렵습니다. 앱 내 1:1 문의하기를 통해 문의를 남겨주시면 해당 정보 확인 후 신속하게 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-05 23:13:56,6.2.01
e6150835-e42b-40dc-bbfa-8e294f7720b3,홍승우,https://play-lh.googleusercontent.com/a-/ALV-UjWU5D9PmhrOu1J2OrtzRozg3SwGJfHDd_ZzHk1DCYt6xk-P7wI,"제가 ai질문으로 2빼기 마이너스 4분의 3은뭐야? 라고했더니 2에서 $-\frac{3}{4}$를 빼면, $2 - (-\frac{3}{4})$ 이에요. 뺄셈은 덧셈으로 바꿀 수 있으므로, $2 + \frac{3}{4}$로 바꿔서 계산할 수 있어요. 2는 $\frac{8}{4}$와 같으므로, $\frac{8}{4} + \frac{3}{4} = \frac{11}{4}$ 이에요. 라면서 답은 $\frac{11}{4}$ 라고나옵니다",4,0,6.2.01,2025-02-04 23:43:04,"안녕하세요 콴다 팀 입니다.
먼저 콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2025-02-05 13:43:39,6.2.01
c58501ea-c33d-4355-92a3-b80779f45285,고경호,https://play-lh.googleusercontent.com/a/ACg8ocL7T_e2Y1QhHZ2MPzObHgqy-a6KLYNU1RwN4hFiOP6KR_tbng=mo,결제 유도가 많다는 거 빼고는 좋은 앱이네요,4,0,6.2.01,2025-02-04 18:46:05,"안녕하세요 콴다 팀 입니다.
먼저 콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2025-02-05 13:42:22,6.2.01
f51bf328-32c4-4c12-8f16-d56e2289376c,김민영,https://play-lh.googleusercontent.com/a/ACg8ocKeHM6Kwxvu6g1yioOfMXpM4XLiMb7MMfsCiP0Rkmhjyrc43g=mo,굿,5,0,6.2.01,2025-02-04 16:49:00,"안녕하세요 콴다 팀입니다.
소중한 시간을 내어 콴다에 대한 정성스런 리뷰를 남겨주셔서 너무 감사합니다. 콴다는 학생분들에게 큰 도움이 될 수 있는 종합 교육 플랫폼이 되기 위해 오늘도 열심히 노력하고 있습니다. 학생 분들의 응원과 관심은 저희에게 큰 힘이 됩니다! 앞으로도 많이 기대해주시고 이용해주세요! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-05 13:41:38,6.2.01
c34d2824-d37c-4231-9ec7-122711c2aeee,ycs ycs (미란마),https://play-lh.googleusercontent.com/a/ACg8ocLfJvRhwluZ78Wo1OZKASOWLPjUgBEMEkpKxGZxC_2jCaR5OQ=mo,어플 잦은 충돌오류,1,0,6.2.01,2025-02-04 16:16:25,"안녕하세요 콴다 팀 입니다. 소중한 리뷰 감사합니다. 이용 중 불편함을 겪으신 점 죄송합니다😢 번거로우시겠지만 오류가 있을 경우 네트워크 등 이용 환경을 확인 부탁드립니다. 만약 동일한 문제가 지속될 경우, 앱 내 문의하기를 통해 문의 부탁드립니다. 최대한 빠르게 확인하도록 하겠습니다! 감사합니다. 콴다 팀 드림",2025-02-05 13:41:09,6.2.01
26d3ca36-3992-451e-98fb-4c8e2d0a8ac6,만석이,https://play-lh.googleusercontent.com/a/ACg8ocKjwgorQTtLSToH0Hxu_qEduMzx-rxGRD0D4OjUOEQvdA8Z22M=mo,"갑자기 잘되다가 새로고침을 해야한다나,,",1,0,6.2.01,2025-02-03 23:33:59,"안녕하세요 콴다 팀 입니다. 소중한 리뷰 감사합니다. 이용 중 불편함을 겪으신 점 죄송합니다😢 번거로우시겠지만 오류가 있을 경우 네트워크 등 이용 환경을 확인 부탁드립니다. 만약 동일한 문제가 지속될 경우, 앱 내 문의하기를 통해 문의 부탁드립니다. 최대한 빠르게 확인하도록 하겠습니다! 감사합니다. 콴다 팀 드림",2025-02-05 13:40:18,6.2.01
8c9080b1-31c6-4dc3-b701-77eab5e515d1,조재율,https://play-lh.googleusercontent.com/a/ACg8ocJuRwGeFIdd1WYDSBsQye2O5U348yRfFTrUSxkmuTggN-G7-A=mo,앱 깔고 몇칠쓰다 보니깐 기능이 몇개 사용이 안되더라구여 그래서 한동안 안했는데 한 5일쯤 지나고 갑자기 제 계좌에서 자동결제가 되더라고요 이런거 신중하게 하는 편이라 결제나 무료체험 같은거 뜨면 꼼꼼히 읽어보고 넘기거나 화면을 닫는데 갑자기 그것도 몇칠뒤에 결제가 되서 당황했습니다 어떻게 된건지 확인해주시면 좋을듯하네요 그리고 결제 되고나서 앱에서 사용한것도 문의 말고는 없습니다 되도록이면 조취가 취해지면 좋겠습니닷^^ 앱 자체는 광고가 좀 나오는걸 빼면 아주 편하고 좋았습니다 앱 안에서도 문의 올려 놨으니 확인부탁드립니다 감사합니다,5,38,,2025-02-03 18:37:51,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다. 더욱 더 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 빠르고 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-05 13:39:33,
f0b15251-18ec-416a-bb81-36ac82aedec7,정종인,https://play-lh.googleusercontent.com/a/ACg8ocK-3Kc5L5Ily6lJMbVM4dC3XkTtGchYjRv8nHVcplR-BcQJEg=mo,걍 앱이 편해요 모고 이런거 아니면 문제집풀때 학원쌤 대용임 ㄹㅇ,5,0,,2025-02-03 16:51:13,"안녕하세요 콴다 팀입니다.
저희 콴다 앱에 대한 소중한 리뷰를 남겨주셔서 감사 드립니다. 콴다는 앉은 자리에서 앱 하나로 계산기, 풀이 검색, 문제 질문, 연습 문제 풀기, 영상 강의 시청까지 한 번에 하실 수 있는 멀티 공부 앱 입니다. 앞으로 더 다양하고 유익한 기능들을 제공할 수 있도록 노력하겠습니다! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-05 13:37:47,
b19607ee-e488-4ba9-80b1-4aea1d709704,ᄒᄒᄒᄒ,https://play-lh.googleusercontent.com/a/ACg8ocKC0_JkdGbwZxi14YZM-kbKjf22msSXL0TzTlpOOBhMYUGHdw=mo,태블릿모드도 내주세요,1,0,6.2.01,2025-02-03 11:39:59,"안녕하세요 콴다 팀 입니다.
먼저 콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2025-02-05 13:36:46,6.2.01
64021fe3-eb9e-48cf-85cd-036ab00e00b2,한영수,https://play-lh.googleusercontent.com/a/ACg8ocKnYS3YvNzCPYazyajTFLOawQfpzwmVH42vjpEq6-Fd9F-Ngg=mo,"잘 이용하고 있습니다만, 태블릿에서 실행할때 문제검색이 안되고 가로세로 화면전환만 일어나 풀이검색을 할 수없는 오류가 있습니다. 프리미엄을 결제했는데도 이러네요 빠른 시일 내에 고쳐주시길 바랍니다.",3,0,6.0.03,2025-02-03 09:32:37,"안녕하세요 콴다 팀 입니다. 소중한 리뷰 감사합니다. 이용 중 불편함을 겪으신 점 죄송합니다😢 번거로우시겠지만 오류가 있을 경우 네트워크 등 이용 환경을 확인 부탁드립니다. 만약 동일한 문제가 지속될 경우, 앱 내 문의하기를 통해 문의 부탁드립니다. 최대한 빠르게 확인하도록 하겠습니다! 감사합니다. 콴다 팀 드림",2025-02-03 16:38:50,6.0.03
a3c64741-b1b0-40ef-a8c9-491339791e5b,순수,https://play-lh.googleusercontent.com/a-/ALV-UjX5xIJ7Gu_JxLo72V3J1ufcX2aqrJO8fXk6LK_aQLsVfV60WuRp9Q,솔직히 프리미엄 매월 18500원은.. 너무 비싼 것 같아요. 큰 혜택이 있는 것도 아니고.. 학생 입장으로써 조금 부담되는 가격이네요. 문제 풀이도 그리 다양하지 않은 것 같고요. 하여튼 저하곤 안 맞는 것 같습니드,1,0,6.2.00,2025-02-01 14:49:41,"안녕하세요. 콴다 팀입니다. 소중한 리뷰 감사드립니다. 멤버십 및 코인 구매에 필요한 금액이 부담스러울 수 있는 점 저희도 잘 이해하고 있습니다. 그래서 회원님들을 위한 이벤트(친구 초대하고 코인 받기, 미션 참여 등)도 진행하고 있는데 홍보가 부족했던 것 같아요. 앞으로 더 다양한 이벤트와 서비스를 제공할 수 있도록 노력하겠습니다. 지켜봐주세요!💪 다른 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-02 10:49:48,6.2.00
f27b5337-08ed-4a4d-a52d-583dc7fc1f14,김만,https://play-lh.googleusercontent.com/a/ACg8ocICWWntUiBLIIGj_0cW8knovYXAo1n2nPCLjp7DC6vJ30jkRQ=mo,삭제되어서 다시 씀 왜 명절에 돈을 결제함? 내가 정기적으로 돈 쓰지도않았고 7일무료체험 했는데 말도 없이 돈을 훔쳐가냐? 휴일 끝자락도 아니고 중간에 쌔벼서 있지도않은 휴일만들어서 쉰 다음에 환불도 안해줄려한거임? 진짜 최악이다 학생들이 주로 쓰는앱에 이런 장난질 처논거 역겨움 문의만 넣으라는 말만 하면 다냐고 정신 좀 차려라 교육용 맞아? 학생때에는 10000원도 소중한가 20000원가까이의 금액을 말도 없이 고객센터 쉬는 날에 가져가는게 말이 되냐고 내가 콴다하고만 얘기할려다가 리뷰남김 절대 쓰지마셈 속물 지리는 앱 이런 앱한테 돈 받치는거 차라리 EBS앱 프리미엄 쓰세요 생각할수록 파렴치하다 문의만 넣으면 끝이냐? 어떤멍청한애가 7일지나면 환불 안된다는 규칙 같지도 않은 규정을 만듬 삼류 유투버한테 돈주면서 양산형광고 줄빠엔 말도 안되는 규정이나 고치고 환불이나 처해라,1,1,,2025-02-01 14:43:31,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다. 더욱 더 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 빠르고 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-02 10:44:08,
08beccfe-ee11-4248-a5e0-d35354508380,밍찌,https://play-lh.googleusercontent.com/a-/ALV-UjWXv00Xtcd3VA2IF_Wj8gB_xWlohx8r1P5DClFv8WwwueSogxtq,결국 출책으로 얻는 질문권 없앴네 개선한다 말만 하시고...그러면 검색할때 나오는 광고 횟수나 영상 길이좀 줄여주시면 좋겠어요 너무 광고도 자주나오고 길이도 긴게 많아서 시간낭비하는 기분 들어요 되게 불편하기도 하고 긴건 중간에 스킵도 안떠서 좀 그렇네요,1,7,6.2.00,2025-02-01 08:42:02,"안녕하세요. 콴다 팀입니다. 많은 광고 노출로 인해 불편하셨을텐데 소중한 시간을 내어 리뷰까지 남겨주셔서 감사드립니다. 콴다에서도 전달주시는 소중한 피드백을 참고하여 회원님들에게 필요한 정보나 혜택을 담은 광고 위주로 노출 되도록 알고리즘을 고도화 하고 있습니다. 광고로 인해 불편을 겪으시는 부분에 대해 충분히 인지하고 있으며, 개선을 위해 더욱 노력하겠습니다. 광고에 대한 추가 의견이 있으실 경우 언제든지 앱 내 [문의하기]로 보내주시면 항상 귀 기울이고 있겠습니다! 감사합니다. 콴다 팀 드림",2025-02-01 14:41:45,6.2.00
d33abaa1-6de8-4262-a98d-87afc8514d7d,이윤지,https://play-lh.googleusercontent.com/a/ACg8ocIDIEXwsa6qNJSR0qMIyA7r1B6MiejSiGeIxeTOKYt6O6CeHw=mo,콴다잘쓰긴합니다 근데 문제사진찍으면문제도 풀이잘해주고너무좋아요 근데 문제다섯번정도찍으니 돈을내야지찍을수있다는것같더라고요 그래서 기분이 안좋았네요,4,0,6.2.01,2025-01-31 15:34:15,"안녕하세요, 콴다 팀입니다. 😄
콴다에 대한 소중한 리뷰를 남겨주셔서 감사드립니다. 한 문제 풀이 검색은 기존과 동일하게 이용이 가능합니다. 다만, AI 문제 풀이와 여러 문제 검색은 이용 멤버십에 따라 질문 가능 횟수의 차이가 있을 수 있는 점 이용에 참고 부탁드립니다!🙏  감사합니다. 콴다 팀 드림",2025-02-01 14:36:37,6.2.01
c36df86e-ad67-4f85-ac4e-7d5f0754707a,로모2,https://play-lh.googleusercontent.com/a/ACg8ocKpZqpcHZjqp_bkVwxwdoI13IPjrvKmHAgOMXhD_RxVnmfnfQ=mo,어후.. 말이 안나오네.. 광고는 드릅게 긴데 정확성은 참..,1,0,,2025-01-31 11:48:51,"안녕하세요, 콴다 팀입니다.
우선 불편을 드려 죄송합니다.
풀이 검색 시 나오는 답변들 중에 정확하지 않은 답변들이 간혹 포함되어 있는 것 같습니다. 저희 콴다에서는 꾸준히 문제/답변 모니터링을 통해 오답률을 줄여나가도록 노력하고 있습니다. 앞으로 보다 더 정확하고 유익한 답변을 제공할 수 있도록 하겠습니다.
더불어 오답 문제는 앱 내의 [문의하기]를 통해 신고해주시면 저희가 처리 도와드리도록 하겠습니다!
감사합니다. 콴다 팀 드림",2025-02-01 14:29:53,
764a3286-69c1-4566-8846-eb8f4b8d6a51,아사바길도윤,https://play-lh.googleusercontent.com/a/ACg8ocI7K4fBxeXcE_a_6mpdXHwdzNPYVTLhHGexsPUXreJgxPpmlw=mo,0.3+ \dfrac{ 1 }{ 2 } 수학숙제할때 편해졌어요,5,0,6.2.01,2025-01-31 10:50:39,"안녕하세요 콴다 팀입니다.
콴다에 대한 소중한 리뷰를 남겨주셔서 감사드립니다. 저희의 앱이 공부에 도움을 드렸다니 너무 기쁩니다! 콴다에서는 항상 학생분들께 도움이 되는 풀이를 제공해드리기 위해 열심히 노력하고 있습니다. 단순히 답 만 알아가는 것이 아닌 학생 여러분들의 실력 향상, 그리고 혹시 모를 배움의 장애물들을 없애 주는 것이 저희 콴다에서 추구하는 목표이니 콴다의 다양한 기능을 이용해보시는 것도 함께 추천 드립니다! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-01 14:28:38,6.2.01
fcd0339b-12c4-4eda-910d-dea37f1c8403,홍경택,https://play-lh.googleusercontent.com/a/ACg8ocLyR9NsM2Vw3GyyMXAzHf3KHAIochXQX6E6AG7CrbWXWxRvEw=mo,결제 유도 너무 심함,1,0,6.2.00,2025-01-30 23:50:42,"안녕하세요. 콴다 팀입니다. 소중한 리뷰 감사드립니다. 멤버십 및 코인 구매에 필요한 금액이 부담스러울 수 있는 점 저희도 잘 이해하고 있습니다. 그래서 회원님들을 위한 이벤트(친구 초대하고 코인 받기, 미션 참여 등)도 진행하고 있는데 홍보가 부족했던 것 같아요. 앞으로 더 다양한 이벤트와 서비스를 제공할 수 있도록 노력하겠습니다. 지켜봐주세요!💪 다른 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-01 14:28:20,6.2.00
376b2ab3-49c3-41e8-b3f3-ab83bdf6805e,이은호,https://play-lh.googleusercontent.com/a/ACg8ocJv-9rjYN9vHQKjoR2bixQIge6I71GnPtfQf6ypY0B8fYaybQ=mo,아니 일주일 무료 체험이라 정기결제 무료 체험하고 취소했는데 며칠 뒤에 또 돈이 나가있어서 환불 요청도 안되서 몇십분을 울었어요 왜 갑자기 정기결제가 또 됬는지도 모르겠는데 다신 안 쓰겠습니다,1,0,5.3.21,2025-01-30 22:01:20,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다. 더욱 더 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 빠르고 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-01 14:27:51,5.3.21
5144a563-47b5-402e-9268-b236dc32c0e3,박선요,https://play-lh.googleusercontent.com/a-/ALV-UjXGhit3z3QuOWr4R-CYiJUbDJalYZbhLKNfJJgeyfI54YPFKbHw,영 단어 레벨 선택 기능 있음 좋겠고 ai 문제풀이 제발 프리미엄아니어도 되면 좋겠음. 비슷한 문제 검색밖에 없는게 아쉬움.,2,0,6.2.00,2025-01-28 14:00:21,"안녕하세요 콴다 팀 입니다.
콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 먼저 AI 문제 풀이는 콴다 프리미엄 멤버십 미이용 유저 분들도 하루 2회 질문이 가능합니다. 또한, 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2025-02-01 14:27:00,6.2.00
bd57ce30-e584-4e09-b7a1-c98646420420,김시호,https://play-lh.googleusercontent.com/a-/ALV-UjV-gk2XOzF2ZgZcWJOe7V2AhbRmM5mxTVmWP4rN4cYunc1Tmno,너무 좋습니다,5,0,6.2.00,2025-01-27 21:11:01,"안녕하세요 콴다 팀입니다.
소중한 시간을 내어 콴다에 대한 정성스런 리뷰를 남겨주셔서 너무 감사합니다. 콴다는 학생분들에게 큰 도움이 될 수 있는 종합 교육 플랫폼이 되기 위해 오늘도 열심히 노력하고 있습니다. 학생 분들의 응원과 관심은 저희에게 큰 힘이 됩니다! 앞으로도 많이 기대해주시고 이용해주세요! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-28 12:52:28,6.2.00
d9ff00b6-3c74-4113-b4ec-65f680b6315c,클래시로얄 잘함,https://play-lh.googleusercontent.com/a-/ALV-UjUUYAN-Gsws22rIV-OmhsyqZPo1PLj9vwAypVjyCtu8getNfWc,너무 좋아요 네 너무 좋은데 유료입니다ㅠ,4,0,6.2.00,2025-01-27 20:12:09,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 너무나 감사합니다! 회원님의 공부를 향한 열정! 정말 멋집니다.
지금처럼 공부를 열심히 하시면 문제들이 더욱 더 잘 풀리는 날이 오리라 생각하며, 저희 콴다에서도 더 많은 도움을 드릴 수 있도록 노력하겠습니다.
그날을 위해 감사합니다.
이용 중 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-28 12:51:50,6.2.00
b509a985-3259-4cd0-bca0-b7eee328bc18,김재현,https://play-lh.googleusercontent.com/a-/ALV-UjWhlAHWK8TLEk9YALAWCgyc-JE4AC-OU1DrlXBD8-imu97T0i8,진짜 좋네요 공부하다가 도저히 모르겠을 때 찍어서 문제 풀이를 보니 설명도 쏙쏙 들어오고 좋아요 ㅎㅎ,5,0,6.2.00,2025-01-27 17:17:28,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 너무나 감사합니다! 회원님의 공부를 향한 열정! 정말 멋집니다.
지금처럼 공부를 열심히 하시면 문제들이 더욱 더 잘 풀리는 날이 오리라 생각하며, 저희 콴다에서도 더 많은 도움을 드릴 수 있도록 노력하겠습니다.
그날을 위해 감사합니다.
이용 중 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-28 12:51:18,6.2.00
